"","site","tag","species","dbh","height","canopy_ht","brooms","rot","Dead / Alive_v1","Dead / Alive_v2","Dead / Alive_v3","Dead / Alive_v4","Inf Location_v1","Inf Location_v2","Inf Location_v3","Inf Location_v4","Gouting_v1","Gouting_v2","Gouting_v3","Gouting_v4","Beetle_v1","Beetle_v2","Beetle_v3","Beetle_v4","NL_v1","NL_v2","NL_v3","NL_v4","NLW_v1","NLW_v2","NLW_v3","NLW_v4","NM_v1","NM_v2","NM_v3","NM_v4","NMW_v1","NMW_v2","NMW_v3","NMW_v4","NH_v1","NH_v2","NH_v3","NH_v4","NHW_v1","NHW_v2","NHW_v3","NHW_v4","SL_v1","SL_v2","SL_v3","SL_v4","SLW_v1","SLW_v2","SLW_v3","SLW_v4","SM_v1","SM_v2","SM_v3","SM_v4","SMW_v1","SMW_v2","SMW_v3","SMW_v4","SH_v1","SH_v2","SH_v3","SH_v4","SHW_v1","SHW_v2","SHW_v3","SHW_v4","Notes_v1","Notes_v2","Notes_v3","Notes_v4","Visit_v1","Visit_v2","Visit_v3","Visit_v4","WSB_v1","WSB_v2","WSB_v3","WSB_v4","infested_v1","infested_v2","infested_v3","infested_v4","new_infestation","tag_ID","Number","Tag #","Description","GeometryType","Elevation","GeoidOffset","distance","infestation_visit_1","infestation_visit_2","infestation_visit_3","infestation_visit_4","unique_ID","TARGET","DISTANCE","TARGET2","DISTANCE2","TARGET3","DISTANCE3","TARGET4","DISTANCE4","geometry.x","Latitude.focal","Longitude.focal","Latitude.target","Longitude.target","geometry.y","bearings1","Latitude.target2","Longitude.target2","geometry.x.x","bearings2","Latitude.target3","Longitude.target3","geometry.y.y","bearings3","Latitude.target4","Longitude.target4","geometry","bearings4","infestation_sum_Visit1_focal","infestation_sum_Visit2_focal","infestation_sum_Visit3_focal","infestation_sum_Visit4_focal","inf_sum_Visit1_target","inf_sum_Visit2_target","inf_sum_Visit3_target","inf_sum_Visit4_target"
"11","CXSP",904,"ABLA",4.3,24.5,0,1,"0",1,1,1,1,"BR, BO","BR, BO","BR, BO","BR, BO",0,0,0,0,"0","0","0","0",0,0,0,2,"0","0","0","1-1",1,1,2,2,"0","0","0","1-1",1,1,2,2,"0","0","0","3-4",1,1,0,2,"0","0","0",NA,0,1,2,2,"0","2-1","2–1","2-2",0,1,0,2,"0","0","0",NA,"1DB","1DB","1DB","1DB",1,2,3,4,NA,NA,NA,NA,1,1,1,1,0,"CXSP904",2960,904,NA,"Point",2241.335,-16.903,0.0560934818264552,1,1,1,1,"CXSP_904_11","CXSP_911_12",3.73740681782946,"CXSP_910_10",1.35195526292265,"CXSP_911_12",3.73740681782946,"CXSP_910_10",1.35195526292265,NA,41.64143346,-111.4922605,41.6414664921667,-111.492251853,NA,11.1095577238499,41.64143424,-111.4922443,NA,86.3274254948263,41.6414664921667,-111.492251853,NA,11.1095577238499,41.64143424,-111.4922443,NA,86.3274254948263,3,5,6,12,12,12,12,12
"12","CXSP",911,"ABLA",23.3,66.6,14.4,2,"0",1,1,1,1,"BR, BO","BR, BO","BR, BO","BR, BO",0,0,0,0,"0","0","0","0",2,2,2,2,"1-3","1-2","1–15","1-15",2,2,2,2,"2-18","2-17","2–17","2-13",2,2,2,2,"1-0","1-0","1–0","1-0",2,2,2,2,"4-5","4-7","4–8","4-9",2,2,2,2,"3-0","3-1","31","3-1",2,2,2,2,"2-0","2-0","2–0","2-0","1DB","1DB","1DB","1DB",1,2,3,4,NA,NA,NA,NA,1,1,1,1,0,"CXSP911",5333,911,NA,"Point",2242.987,-16.903,0.056419599892768,1,1,1,1,"CXSP_911_12","CXSP_915_16",2.11972583793104,"CXSP_913_14",1.48194952475245,"CXSP_909_9",2.46644929862633,"CXSP_913_14",1.48194952475245,NA,41.6414664921667,-111.492251853,41.64147776,-111.4922724,NA,-53.8308014535397,41.64147324,-111.4922365,NA,59.6333268011141,41.64148016,-111.4922752,NA,-52.0305734627436,41.64147324,-111.4922365,NA,59.6333268011141,12,12,12,12,1,1,0,5
"13","CXSP",912,"ABLA",NA,5.6,0,3,"0",1,1,1,1,"0","0","0","0",1,0,0,0,"BIB","BIB","BIB","BIB",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,"1DB","1DB","1DB","1DB",1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"CXSP912",2962,912,NA,"Point",2237.516,-16.903,0.0540648051456916,0,0,0,0,"CXSP_912_13","CXSP_1013_108",1.91535064776803,"CXSP_910_10",0.748236293296823,"CXSP_1013_108",1.91535064776803,"CXSP_910_10",0.748236293296823,NA,41.64143229,-111.4922357,41.64143455,-111.4922129,NA,82.472496965349,41.64143424,-111.4922443,NA,-73.1813506496434,41.64143455,-111.4922129,NA,82.472496965349,41.64143424,-111.4922443,NA,-73.1813506496434,0,0,0,0,12,12,12,12
"14","CXSP",913,"ABLA",1.3,13.7,7.6,0,"0",1,1,1,1,"0","BO","BO","BO",0,1,0,0,"0","0","0","0",0,0,0,1,"0","0","0",NA,0,0,0,1,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,2,"0","0","0",NA,0,1,0,1,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,1,0,1,1,"CXSP913",2963,913,NA,"Point",2243.737,-16.903,0.055448464179256,0,1,0,1,"CXSP_913_14","CXSP_911_12",1.48194952475245,"CXSP_911_12",1.48194952475245,"CXSP_911_12",1.48194952475245,"CXSP_914_15",0.134460459470661,NA,41.64147324,-111.4922365,41.6414664921667,-111.492251853,NA,-120.36666299732,41.6414664921667,-111.492251853,NA,-120.36666299732,41.6414664921667,-111.492251853,NA,-120.36666299732,41.64147443,-111.4922362,NA,10.7086563545958,0,1,0,5,12,12,12,12
"15","CXSP",914,"ABLA",1.3,10.1,3.9,0,"0",1,1,1,1,"0","0","0","BO",0,1,0,0,"0","0","0","0",0,0,0,1,"0","0","0",NA,0,0,0,1,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,1,"0","0","0",NA,0,0,0,1,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,1,1,"CXSP914",2964,914,NA,"Point",2243.756,-16.903,0.0554683843908223,0,0,0,1,"CXSP_914_15","CXSP_911_12",1.57356491915464,"CXSP_913_14",0.134460459470661,"CXSP_911_12",1.57356491915464,"CXSP_913_14",0.134460459470661,NA,41.64147443,-111.4922362,41.6414664921667,-111.492251853,NA,-124.05997718252,41.64147324,-111.4922365,NA,-169.291343446064,41.6414664921667,-111.492251853,NA,-124.05997718252,41.64147324,-111.4922365,NA,-169.291343446064,0,0,0,4,12,12,12,12
"16","CXSP",915,"ABLA",2.8,19.4,6.6,0,"0",1,1,1,1,"BO","BO","BR, BO","BR, BO",0,1,0,0,"0","0","0","0",0,0,0,1,"0","0","0",NA,1,1,0,1,"0","0","0",NA,0,0,0,1,"0","0","0",NA,0,0,0,1,"0","0","0",NA,0,0,0,1,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,1,1,0,1,0,"CXSP915",2965,915,NA,"Point",2244.128,-16.903,0.0584339907134539,1,1,0,1,"CXSP_915_16","CXSP_909_9",0.354087650163444,"CXSP_909_9",0.354087650163444,"CXSP_909_9",0.354087650163444,"CXSP_909_9",0.354087650163444,NA,41.64147776,-111.4922724,41.64148016,-111.4922752,NA,-41.1908482903989,41.64148016,-111.4922752,NA,-41.1908482903989,41.64148016,-111.4922752,NA,-41.1908482903989,41.64148016,-111.4922752,NA,-41.1908482903989,1,1,0,5,12,12,12,12
"17","CXSP",916,"ABLA",1.9,14.5,4,0,"0",1,1,1,1,"BO","BO","BO","BO",0,1,1,1,"0","0","0","0",0,0,0,2,"0","0","0",NA,1,1,0,2,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,1,"0","0","0",NA,1,1,0,2,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,1,1,0,1,0,"CXSP916",2966,916,NA,"Point",2242.133,-16.903,0.060292709866603,1,1,0,1,"CXSP_916_17","CXSP_918_20",0.762520143351269,"CXSP_918_20",0.762520143351269,"CXSP_919_21",1.03725469597967,"CXSP_920_22",0.5804412370285,NA,41.64149067,-111.4922901,41.64148684,-111.4922825,NA,123.893732789841,41.64148684,-111.4922825,NA,123.893732789841,41.64149519,-111.492301,NA,-61.0657642131042,41.64148801,-111.4922961,NA,-120.583455109229,2,2,0,7,1,1,0,5
"18","CXSP",5260,"ABLA",1,7.9,1.8,0,"0",1,1,1,1,"BO","BO","BR, BO","BR, BO",0,1,1,1,"0","0","0","0",0,0,0,2,"0","0","0",NA,1,1,0,2,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,1,"0","0","0",NA,1,1,0,2,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,1,1,0,1,0,"CXSP5260",5337,5260,NA,"Point",2245.988,-16.903,0.0606494461088881,1,1,0,1,"CXSP_5260_18","CXSP_916_17",1.83174715823869,"CXSP_916_17",1.83174715823869,"CXSP_919_21",2.08935463751957,"CXSP_920_22",1.35693389560299,NA,41.6414763711667,-111.492301072667,41.64149067,-111.4922901,NA,29.9262875612953,41.64149067,-111.4922901,NA,29.9262875612953,41.64149519,-111.492301,NA,0.16595963104775,41.64148801,-111.4922961,NA,17.7702101937978,2,2,0,7,2,2,0,7
"19","CXSP",917,"ABLA",1.1,9.2,4.9,0,"0",1,1,1,1,"0","0","0","BO",0,1,0,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,1,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,1,1,"CXSP917",2967,917,NA,"Point",2241.199,-16.903,0.0590884210813638,0,0,0,1,"CXSP_917_19","CXSP_918_20",0.58425504175729,"CXSP_918_20",0.58425504175729,"CXSP_909_9",0.916203068096852,"CXSP_918_20",0.58425504175729,NA,41.6414884,-111.4922758,41.64148684,-111.4922825,NA,-107.244025565774,41.64148684,-111.4922825,NA,-107.244025565774,41.64148016,-111.4922752,NA,176.873547028429,41.64148684,-111.4922825,NA,-107.244025565774,0,0,0,1,1,1,0,5
"20","CXSP",918,"ABLA",1.9,15,6,0,"0",1,1,1,1,"BO","BO","BO","BO",0,1,0,0,"0","0","0","0",0,0,0,2,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,1,"0","0","0",NA,1,1,0,1,"0","0","0",NA,0,0,0,1,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,1,1,0,1,0,"CXSP918",2968,918,NA,"Point",2244.165,-16.903,0.0595556599806212,1,1,0,1,"CXSP_918_20","CXSP_916_17",0.762520143351269,"CXSP_916_17",0.762520143351269,"CXSP_909_9",0.958984442542805,"CXSP_917_19",0.58425504175729,NA,41.64148684,-111.4922825,41.64149067,-111.4922901,NA,-56.1062621602056,41.64149067,-111.4922901,NA,-56.1062621602056,41.64148016,-111.4922752,NA,140.656712684313,41.6414884,-111.4922758,NA,72.7559699822939,1,1,0,5,2,2,0,7
"21","CXSP",919,"ABLA",2.5,17.7,3.4,0,"0",1,1,1,1,"BO","BO","BO","BO",1,1,0,0,"0","0","0","0",0,0,0,2,"0","0","0",NA,1,1,2,2,"0","0","0",NA,0,0,0,1,"0","0","0",NA,0,0,0,2,"0","0","0",NA,0,0,0,2,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,1,1,1,1,0,"CXSP919",2969,919,NA,"Point",2244.819,-16.903,0.0613144252863216,1,1,1,1,"CXSP_919_21","CXSP_926_28",0.312486139440674,"CXSP_926_28",0.312486139440674,"CXSP_929_31",1.05486139536441,"CXSP_926_28",0.312486139440674,NA,41.64149519,-111.492301,41.64149747,-111.4922988,NA,35.8973767223301,41.64149747,-111.4922988,NA,35.8973767223301,41.64150469,-111.4923008,NA,0.904751539694845,41.64149747,-111.4922988,NA,35.8973767223301,1,1,2,9,1,2,0,8
"22","CXSP",920,"ABLA",1.7,9.6,0.7,0,"0",1,1,1,1,"0","0","BO","BO",1,1,1,1,"0","0","0","0",0,0,0,1,"0","0","0",NA,0,0,0,1,"0","0","0",NA,0,0,0,1,"0","0","0",NA,0,0,0,2,"0","0","0",NA,0,0,0,1,"0","0","0",NA,0,0,0,2,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,1,1,"CXSP920",2970,920,NA,"Point",2243.768,-16.903,0.0606658860151346,0,0,0,1,"CXSP_920_22","CXSP_916_17",0.5804412370285,"CXSP_916_17",0.5804412370285,"CXSP_919_21",0.895537344433042,"CXSP_916_17",0.5804412370285,NA,41.64148801,-111.4922961,41.64149067,-111.4922901,NA,59.4165409039658,41.64149067,-111.4922901,NA,59.4165409039658,41.64149519,-111.492301,NA,-27.1091356306081,41.64149067,-111.4922901,NA,59.4165409039658,0,0,0,8,2,2,0,7
"23","CXSP",921,"ABLA",6.2,38.7,8.4,0,"0",1,1,1,1,"BR, BO","BR, BO","BR, BO","BR, BO",2,2,NA,NA,"0","0","0","0",4,4,4,4,"1-7","1-8","1–9","1-26",3,3,3,3,"1-16","1-14","1–16","1-20",2,2,2,2,"3-11","3-13","3–15","3-15",4,4,4,4,"2-18","2-19","2–23","2-18",3,3,3,3,"2-11","2-11","2–13","2-13",3,3,3,3,"4-3","4-2","4–1","4-1",NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,1,1,1,1,0,"CXSP921",2971,921,NA,"Point",2242.923,-16.903,0.0599500327239229,1,1,1,1,"CXSP_921_23","CXSP_923_25",0.0258061277678323,"CXSP_923_25",0.0258061277678323,"CXSP_923_25",0.0258061277678323,"CXSP_923_25",0.0258061277678323,NA,41.6415071,-111.4922775,41.64150732,-111.4922774,NA,18.8277354874418,41.64150732,-111.4922774,NA,18.8277354874418,41.64150732,-111.4922774,NA,18.8277354874418,41.64150732,-111.4922774,NA,18.8277354874418,19,19,19,19,18,18,18,18
"24","CXSP",922,"ABLA",5.2,35.3,7.9,0,"0",1,1,1,1,"BR, BO","BR, BO","BR, BO","BR, BO",2,2,2,2,"0","0","0","0",3,3,3,3,"4-2","4-3","4–5","4-12",3,3,3,4,"1-11","1-10","1–12","1-17",3,3,3,3,"2-13","2-12","2–14","2-16",4,4,4,4,NA,"1-4","1–0","2-0",4,4,4,3,"2-19","2-16","2–18","2-18",2,3,3,2,"3-2","3-2","3–1","3-5",NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,1,1,1,1,0,"CXSP922",2972,922,NA,"Point",2243.374,-16.903,0.0603811994348514,1,1,1,1,"CXSP_922_24","CXSP_921_23",0.445157085250702,"CXSP_921_23",0.445157085250702,"CXSP_921_23",0.445157085250702,"CXSP_921_23",0.445157085250702,NA,41.64150762,-111.4922828,41.6415071,-111.4922775,NA,97.451698081267,41.6415071,-111.4922775,NA,97.451698081267,41.6415071,-111.4922775,NA,97.451698081267,41.6415071,-111.4922775,NA,97.451698081267,19,20,20,19,19,19,19,19
