source,Site ID_Visit1,Tag #_Visit1,Species_Visit1,DBH_Visit1,Height_Visit1,Canopy Height_Visit1,Dead / Alive_Visit1,Inf Location_Visit1,Gouting_Visit1,Broom (#)_Visit1,Beetle_Visit1,Rot_Visit1,NL_Visit1,NLW_Visit1,NM_Visit1,NMW_Visit1,NH_Visit1,NHW_Visit1,SL_Visit1,SLW_Visit1,SM_Visit1,SMW_Visit1,SH_Visit1,SHW_Visit1,Notes_Visit1,Visit_Visit1,tag_ID,Latitude.focal,Longitude.focal,Site ID_Visit2,Tag #_Visit2,Species_Visit2,DBH_Visit2,Height_Visit2,Canopy Height_Visit2,Dead / Alive_Visit2,Inf Location_Visit2,Gouting_Visit2,Broom (#)_Visit2,Beetle_Visit2,Rot_Visit2,NL_Visit2,NLW_Visit2,NM_Visit2,NMW_Visit2,NH_Visit2,NHW_Visit2,SL_Visit2,SLW_Visit2,SM_Visit2,SMW_Visit2,SH_Visit2,SHW_Visit2,Notes_Visit2,Visit_Visit2,ChangeInVariable,Number,Tag #,Description,GeometryType,Elevation,GeoidOffset,distance,unique_ID,TARGET,DISTANCE,TARGET2,DISTANCE2,geometry.x,Latitude.target,Longitude.target,geometry.y,bearings1,Latitude.target2,Longitude.target2,geometry,bearings2,infestation_sum_Visit1_focal,infestation_sum_Visit2_focal,inf_sum_Visit1_target,inf_sum_Visit2_target
2,EMIG,599,ABLA,0,7.4,0,1,0,NA,4,-,-,0,-,0,-,0,-,0,-,0,-,0,-,WOB,1,EMIG599,42.3738541,-111.5533472,EMIG,599,ABLA,NA,7.4,0,1,0,NA,4,-,-,0,-,0,-,0,-,0,-,0,-,0,-,WOB,2,0,2326,599,NA,Point,2210.151,NA,0.2089979572164649,EMIG_599_371,EMIG_594_367,3.85752135517875,EMIG_426_381,2.761733798906749,NA,42.37381995,-111.5533386,NA,169.4231246882357,42.37383381000001,-111.5533666,NA,-144.6650248075775,0,0,1,1
2,EMIG,600,ABLA,1.6,9.2,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG600,42.37385268,-111.5533534,EMIG,600,ABLA,1.6,9.2,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2327,600,NA,Point,2209.614,NA,0.2086959918413001,EMIG_600_372,EMIG_594_367,3.833143820878157,EMIG_426_381,2.360388506575627,NA,42.37381995,-111.5533386,NA,161.4644123486835,42.37383381000001,-111.5533666,NA,-152.5850089961959,0,0,1,1
2,EMIG,219,ABLA,1.1,7.9,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG219,42.37386468,-111.5533638,EMIG,219,ABLA,1.1,7.9,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2332,219,NA,Point,2212.036,NA,0.2071987973651797,EMIG_219_373,EMIG_601_384,4.611590007784297,EMIG_426_381,3.435515907862609,NA,42.37385479,-111.5534182,NA,-103.7764008858928,42.37383381000001,-111.5533666,NA,-176.1523967856075,0,0,1,1
2,EMIG,236,ABLA,1,7.8,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,Rot in area,1,EMIG236,42.37385789,-111.5533728,EMIG,236,ABLA,1,7.8,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,Rot in area,2,0,2333,236,NA,Point,2210.942,NA,0.2070873724465618,EMIG_236_374,EMIG_601_384,3.753742945645788,EMIG_426_381,2.722109110652255,NA,42.37385479,-111.5534182,NA,-95.26143781464897,42.37383381000001,-111.5533666,NA,169.1915659198433,0,0,1,1
2,EMIG,350,ABLA,1.4,9,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG350,42.3738519,-111.5533869,EMIG,350,ABLA,1.4,9,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2335,350,NA,Point,2210.194,NA,0.2065990688601408,EMIG_350_375,EMIG_601_384,2.596932297361072,EMIG_601_384,2.596932297361072,NA,42.37385479,-111.5534182,NA,-82.90181462597498,42.37385479,-111.5534182,NA,-82.90181462597498,0,0,1,1
2,EMIG,351,ABLA,1.6,8.2,0,1,0,NA,1,-,-,0,-,0,-,0,-,0,-,0,-,0,-,1 DB,1,EMIG351,42.37384607999999,-111.5534041,EMIG,351,ABLA,1.6,8.2,0,1,0,NA,1,-,-,0,-,0,-,0,-,0,-,0,-,0,-,1 DB,2,0,2336,351,NA,Point,2210.655,NA,0.2059089833780709,EMIG_351_376,EMIG_601_384,1.510980551770361,EMIG_601_384,1.510980551770361,NA,42.37385479,-111.5534182,NA,-50.20216804591692,42.37385479,-111.5534182,NA,-50.20216804591692,0,0,1,1
2,EMIG,193,ABLA,0,5.1,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG193,42.37391161000001,-111.5533806,EMIG,193,ABLA,NA,5.1,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2331,193,NA,Point,2211.573,NA,0.2029131530537192,EMIG_193_377,EMIG_601_384,7.027798351265191,EMIG_601_384,7.027798351265191,NA,42.37385479,-111.5534182,NA,-153.864367084172,42.37385479,-111.5534182,NA,-153.864367084172,0,0,1,1
2,EMIG,167,ABLA,1.2,7.5,0,1,0,NA,1,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG167,42.37390721,-111.5533817,EMIG,167,ABLA,1.2,7.5,0,1,0,NA,1,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2330,167,NA,Point,2211.511,NA,0.2031381124445488,EMIG_167_378,EMIG_601_384,6.550656039452879,EMIG_601_384,6.550656039452879,NA,42.37385479,-111.5534182,NA,-152.6930490474477,42.37385479,-111.5534182,NA,-152.6930490474477,0,0,1,1
2,EMIG,153,ABLA,0,5.7,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG153,42.37389725000001,-111.5533545,EMIG,153,ABLA,NA,5.7,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2329,153,NA,Point,2211.127,NA,0.2055862975596943,EMIG_153_379,EMIG_601_384,7.052275943289323,EMIG_601_384,7.052275943289323,NA,42.37385479,-111.5534182,NA,-131.9543001639778,42.37385479,-111.5534182,NA,-131.9543001639778,0,0,1,1
2,EMIG,135,ABLA,13.8,59.3,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG135,42.37388914999999,-111.5533553,EMIG,135,ABLA,13.8,59.3,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2328,135,NA,Point,2211.068,NA,0.2060808847588437,EMIG_135_380,EMIG_601_384,6.432419604013734,EMIG_426_381,6.214927323022573,NA,42.37385479,-111.5534182,NA,-126.3798310886626,42.37383381000001,-111.5533666,NA,-171.390544286236,0,0,1,1
2,EMIG,426,ABLA,0,7.8,0,1,0,NA,2,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG426,42.37383381000001,-111.5533666,EMIG,426,ABLA,NA,7.8,0,1,1,NA,2,-,-,0,-,1,-,0,-,0,-,0,-,0,-,NA,2,1,2337,426,NA,Point,2212.198,NA,0.209160070913396,EMIG_426_381,EMIG_594_367,2.771835004712573,EMIG_594_367,2.771835004712573,NA,42.37381995,-111.5533386,NA,123.7263977530451,42.37381995,-111.5533386,NA,123.7263977530451,0,1,1,1
2,EMIG,525,ABLA,13.7,67.7,8.6,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG525,42.37382718999999,-111.5533724,EMIG,525,ABLA,13.7,67.7,8.6,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2339,525,NA,Point,2208.603,NA,0.2092545319032711,EMIG_525_382,EMIG_594_367,2.89665655480902,EMIG_426_381,0.8765711409209688,NA,42.37381995,-111.5533386,NA,106.1130971543578,42.37383381000001,-111.5533666,NA,33.00918392650277,0,0,1,1
2,EMIG,5109,ABLA,11.6,66.2,16.4,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG5109,42.37383602999999,-111.5534017,EMIG,5109,ABLA,11.6,66.2,16.4,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2340,5109,NA,Point,2211.601,NA,0.2067696783204191,EMIG_5109_383,EMIG_601_384,2.486922545234449,EMIG_601_384,2.486922545234449,NA,42.37385479,-111.5534182,NA,-33.1105737339424,42.37385479,-111.5534182,NA,-33.1105737339424,0,0,1,1
2,EMIG,601,ABLA,4.6,12.6,8,1,1,NA,0,-,-,0,-,0,-,1,-,0,-,0,-,0,-,NA,1,EMIG601,42.37385479,-111.5534182,EMIG,601,ABLA,4.6,12.6,8,1,1,NA,0,-,-,0,-,0,-,1,-,0,-,0,-,0,-,NA,2,0,2341,601,NA,Point,2209.876,NA,0.2043992580595556,EMIG_601_384,EMIG_605_388,5.119706484830417,EMIG_426_381,4.845190546524788,NA,42.37382052000001,-111.5534598,NA,-138.0103823761942,42.37383381000001,-111.5533666,NA,118.7380463461226,1,1,1,1
2,EMIG,602,ABLA,1.9,19.3,0,1,0,NA,1,-,-,0,-,0,-,0,-,0,-,0,-,0,-,1 DB,1,EMIG602,42.37378614,-111.5534522,EMIG,602,ABLA,1.9,19.3,0,1,0,NA,1,-,-,0,-,0,-,0,-,0,-,0,-,0,-,1 DB,2,0,2342,602,NA,Point,2210.879,NA,0.2072041348396279,EMIG_602_385,EMIG_605_388,3.868461497861278,EMIG_605_388,3.868461497861278,NA,42.37382052000001,-111.5534598,NA,-9.30862192142585,42.37382052000001,-111.5534598,NA,-9.30862192142585,0,0,1,1
2,EMIG,603,ABLA,3,15.7,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG603,42.37380308,-111.5534528,EMIG,603,ABLA,3,15.7,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2343,603,NA,Point,2210.01,NA,0.205927539584899,EMIG_603_386,EMIG_605_388,2.020461981017277,EMIG_605_388,2.020461981017277,NA,42.37382052000001,-111.5534598,NA,-16.57367172493899,42.37382052000001,-111.5534598,NA,-16.57367172493899,0,0,1,1
2,EMIG,604,ABLA,1.2,7.7,0,1,0,NA,1,-,-,0,-,0,-,0,-,0,-,0,-,0,-,1 DB,1,EMIG604,42.37381642999998,-111.5534381,EMIG,604,ABLA,1.2,7.7,0,1,0,NA,1,-,-,0,-,0,-,0,-,0,-,0,-,0,-,1 DB,2,0,2344,604,NA,Point,2210.388,NA,0.2058753316324009,EMIG_604_387,EMIG_605_388,1.843448753283018,EMIG_605_388,1.843448753283018,NA,42.37382052000001,-111.5534598,NA,-75.73785998295128,42.37382052000001,-111.5534598,NA,-75.73785998295128,0,0,1,1
2,EMIG,605,ABLA,9,45.2,2.6,1,1,NA,0,-,-,0,-,0,-,0,-,0,-,1,-,0,-,NA,1,EMIG605,42.37382052000001,-111.5534598,EMIG,605,ABLA,9,45.2,2.6,1,1,NA,0,-,-,0,-,1,-,0,-,0,-,0,-,0,-,NA,2,0,2345,605,NA,Point,2211.08,NA,0.2042250204923327,EMIG_605_388,EMIG_601_384,5.119706484830417,EMIG_601_384,5.119706484830417,NA,42.37385479,-111.5534182,NA,41.98958958685661,42.37385479,-111.5534182,NA,41.98958958685661,1,1,1,1
2,EMIG,606,ABLA,1.8,11.8,0,1,0,NA,3,-,-,0,-,0,-,0,-,0,-,0,-,0,-,1 DB,1,EMIG606,42.37381227000002,-111.5534825,EMIG,606,ABLA,1.8,11.8,0,1,0,NA,3,-,-,0,-,0,-,0,-,0,-,0,-,0,-,1 DB,2,0,2346,606,NA,Point,2210.455,NA,0.2034168746663094,EMIG_606_389,EMIG_605_388,2.08139755050169,EMIG_605_388,2.08139755050169,NA,42.37382052000001,-111.5534598,NA,63.88824991362042,42.37382052000001,-111.5534598,NA,63.88824991362042,0,0,1,1
2,EMIG,607,ABLA,1.7,10.1,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG607,42.37380978,-111.5534865,EMIG,607,ABLA,1.7,10.1,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2347,607,NA,Point,2211.361,NA,0.2033523844274257,EMIG_607_390,EMIG_605_388,2.500941484566888,EMIG_605_388,2.500941484566888,NA,42.37382052000001,-111.5534598,NA,61.52052545785102,42.37382052000001,-111.5534598,NA,61.52052545785102,0,0,1,1
2,EMIG,609,ABLA,2.8,13.5,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG609,42.37384221,-111.5534365,EMIG,609,ABLA,2.8,13.5,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2349,609,NA,Point,2211.309,NA,0.2041291426521091,EMIG_609_391,EMIG_601_384,2.054600606915788,EMIG_601_384,2.054600606915788,NA,42.37385479,-111.5534182,NA,47.16617707340723,42.37385479,-111.5534182,NA,47.16617707340723,0,0,1,1
2,EMIG,610,ABLA,1.4,8,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG610,42.37383532999999,-111.5534229,EMIG,610,ABLA,1.4,8,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2350,610,NA,Point,2211.81,NA,0.2054772285649628,EMIG_610_392,EMIG_601_384,2.195194138800473,EMIG_601_384,2.195194138800473,NA,42.37385479,-111.5534182,NA,10.15308050251439,42.37385479,-111.5534182,NA,10.15308050251439,0,0,1,1
2,EMIG,611,ABLA,1.7,11.2,0,1,0,NA,1,-,-,0,-,0,-,0,-,0,-,0,-,0,-,WOB,1,EMIG611,42.37384365,-111.5534226,EMIG,611,ABLA,1.7,11.2,0,1,0,NA,1,-,-,0,-,0,-,0,-,0,-,0,-,0,-,WOB,2,0,2351,611,NA,Point,2213.139,NA,0.2049058601412512,EMIG_611_393,EMIG_601_384,1.288930273619139,EMIG_601_384,1.288930273619139,NA,42.37385479,-111.5534182,NA,16.32344748614833,42.37385479,-111.5534182,NA,16.32344748614833,0,0,1,1
2,EMIG,613,ABLA,12.8,72.8,0,1,0,NA,2,-,-,0,-,0,-,0,-,0,-,0,-,0,-,2 DB,1,EMIG613,42.37388686,-111.553453,EMIG,613,ABLA,12.8,72.8,0,1,0,NA,2,-,-,0,-,0,-,0,-,0,-,0,-,0,-,2 DB,2,0,2353,613,NA,Point,2211.852,NA,0.1999320880539564,EMIG_613_394,EMIG_601_384,4.570579566171102,EMIG_601_384,4.570579566171102,NA,42.37385479,-111.5534182,NA,141.1798481749967,42.37385479,-111.5534182,NA,141.1798481749967,0,0,1,1
2,EMIG,614,ABLA,0,5.8,0,1,0,NA,3,-,-,0,-,0,-,0,-,0,-,0,-,0,-,"1 DB, WOB",1,EMIG614,42.37387799,-111.5534563,EMIG,614,ABLA,NA,5.8,0,1,0,NA,3,-,-,0,-,0,-,0,-,0,-,0,-,0,-,"1 DB, WOB",2,0,2354,614,NA,Point,2211.528,NA,0.2003433805570897,EMIG_614_395,EMIG_601_384,4.059115121063998,EMIG_601_384,4.059115121063998,NA,42.37385479,-111.5534182,NA,129.3937676779697,42.37385479,-111.5534182,NA,129.3937676779697,0,0,1,1
2,EMIG,615,ABLA,1.8,10.7,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG615,42.37389522,-111.553481,EMIG,615,ABLA,1.8,10.7,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2355,615,NA,Point,2213.297,NA,0.197560165921627,EMIG_615_396,EMIG_601_384,6.847493502458898,EMIG_601_384,6.847493502458898,NA,42.37385479,-111.5534182,NA,130.9661167083411,42.37385479,-111.5534182,NA,130.9661167083411,0,0,1,1
2,EMIG,616,ABLA,2.6,17.3,2.3,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG616,42.37389816999999,-111.5535007,EMIG,616,ABLA,2.6,17.3,2.3,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2356,616,NA,Point,2214.024,NA,0.1960996306890112,EMIG_616_397,EMIG_601_384,8.327070656008845,EMIG_601_384,8.327070656008845,NA,42.37385479,-111.5534182,NA,125.3422092693303,42.37385479,-111.5534182,NA,125.3422092693303,0,0,1,1
2,EMIG,617,ABLA,0,4.9,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,"1 Dead, Rot in area",1,EMIG617,42.37389770000001,-111.55349030000001,EMIG,617,ABLA,NA,4.9,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,"1 Dead, Rot in area",2,0,2357,617,NA,Point,2213.516,NA,0.196793808065464,EMIG_617_398,EMIG_601_384,7.611892980336632,EMIG_601_384,7.611892980336632,NA,42.37385479,-111.5534182,NA,128.7520898238416,42.37385479,-111.5534182,NA,128.7520898238416,0,0,1,1
2,EMIG,618,ABLA,1.3,7.7,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG618,42.37390465,-111.5534881,EMIG,618,ABLA,1.3,7.7,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2358,618,NA,Point,2213.062,NA,0.1964463296992607,EMIG_618_399,EMIG_601_384,7.985786707239171,EMIG_601_384,7.985786707239171,NA,42.37385479,-111.5534182,NA,133.8904496430924,42.37385479,-111.5534182,NA,133.8904496430924,0,0,1,1
2,EMIG,619,ABLA,2.5,22.9,0.7,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG619,42.37390462999998,-111.5535151,EMIG,619,ABLA,2.5,22.9,0.7,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2359,619,NA,Point,2211.96,NA,0.1947296358494881,EMIG_619_400,EMIG_601_384,9.709633459098866,EMIG_601_384,9.709633459098866,NA,42.37385479,-111.5534182,NA,124.7479697208276,42.37385479,-111.5534182,NA,124.7479697208276,0,0,1,1
2,EMIG,620,ABLA,1.7,11.1,3.7,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG620,42.37389112,-111.5535262,EMIG,620,ABLA,1.7,11.1,3.7,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2360,620,NA,Point,2212.215,NA,0.1949873629842254,EMIG_620_401,EMIG_605_388,9.557335957662922,EMIG_605_388,9.557335957662922,NA,42.37382052000001,-111.5534598,NA,145.109232331965,42.37382052000001,-111.5534598,NA,145.109232331965,0,0,1,1
2,EMIG,621,ABLA,1.1,8.8,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG621,42.37388246,-111.553518,EMIG,621,ABLA,1.1,8.8,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2361,621,NA,Point,2210.465,NA,0.1961222924386916,EMIG_621_402,EMIG_605_388,8.382407586772533,EMIG_605_388,8.382407586772533,NA,42.37382052000001,-111.5534598,NA,145.1347065908466,42.37382052000001,-111.5534598,NA,145.1347065908466,0,0,1,1
2,EMIG,622,ABLA,0,7.3,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG622,42.37388857000001,-111.5535235,EMIG,622,ABLA,NA,7.3,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2362,622,NA,Point,2211.167,NA,0.1953394725191986,EMIG_622_403,EMIG_605_388,9.197948598305302,EMIG_605_388,9.197948598305302,NA,42.37382052000001,-111.5534598,NA,145.2361512386025,42.37382052000001,-111.5534598,NA,145.2361512386025,0,0,1,1
2,EMIG,623,ABLA,1.6,11.2,1.2,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG623,42.37389583999999,-111.5535544,EMIG,623,ABLA,1.6,11.2,1.2,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2363,623,NA,Point,2209.871,NA,0.1928774548517063,EMIG_623_404,EMIG_605_388,11.42853981080132,EMIG_813_579,7.818503857359573,NA,42.37382052000001,-111.5534598,NA,137.0378330919674,42.37389837999999,-111.5536493,NA,-87.93267376463484,0,0,1,1
2,EMIG,624,ABLA,4.3,22,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG624,42.37389388,-111.5535395,EMIG,624,ABLA,4.3,22,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2364,624,NA,Point,2218.977,NA,0.1939532682720072,EMIG_624_405,EMIG_605_388,10.46009587678389,EMIG_813_579,9.053977793364105,NA,42.37382052000001,-111.5534598,NA,141.1463991078627,42.37389837999999,-111.5536493,NA,-86.83628848561416,0,0,1,1
2,EMIG,625,ABLA,2.6,15.1,0,1,0,NA,1,-,-,0,-,0,-,0,-,0,-,0,-,0,-,1 DB,1,EMIG625,42.37387541,-111.5535428,EMIG,625,ABLA,2.6,15.1,0,1,0,NA,1,-,-,0,-,0,-,0,-,0,-,0,-,0,-,1 DB,2,0,2365,625,NA,Point,2214.034,NA,0.1950760986523042,EMIG_625_406,EMIG_605_388,9.156800999822977,EMIG_813_579,9.131902346222873,NA,42.37382052000001,-111.5534598,NA,131.7296978491709,42.37389837999999,-111.5536493,NA,-73.78137313055473,0,0,1,1
2,EMIG,627,ABLA,1.8,9.1,1.8,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,Rot in area,1,EMIG627,42.37392503,-111.5534767,EMIG,627,ABLA,1.8,9.1,1.8,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,Rot in area,2,0,2367,627,NA,Point,2213.881,NA,0.1957611269873478,EMIG_627_407,EMIG_601_384,9.166724465689594,EMIG_601_384,9.166724465689594,NA,42.37385479,-111.5534182,NA,148.3026584235672,42.37385479,-111.5534182,NA,148.3026584235672,0,0,1,1
2,EMIG,628,ABLA,0,5.4,0,1,0,NA,1,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG628,42.37393770999999,-111.5535166,EMIG,628,ABLA,NA,5.4,0,1,0,NA,1,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2368,628,NA,Point,2214.582,NA,0.1923178512589521,EMIG_628_408,EMIG_601_384,12.26421272594905,EMIG_813_579,11.76609256513222,NA,42.37385479,-111.5534182,NA,138.6553002443916,42.37389837999999,-111.5536493,NA,-111.7874412008978,0,0,1,1
2,EMIG,629,ABLA,1.2,8.2,0,1,0,NA,4,-,-,0,-,0,-,0,-,0,-,0,-,0,-,"3 DB, WOB",1,EMIG629,42.37391280999999,-111.5535635,EMIG,629,ABLA,1.2,8.2,0,1,0,NA,4,-,-,0,-,0,-,0,-,0,-,0,-,0,-,"3 DB, WOB",2,0,2369,629,NA,Point,2215.05,NA,0.1910897856263718,EMIG_629_409,EMIG_605_388,13.33842962225402,EMIG_813_579,7.243619006194821,NA,42.37382052000001,-111.5534598,NA,140.2005650180039,42.37389837999999,-111.5536493,NA,-102.7795249450969,0,0,1,1
2,EMIG,630,ABLA,0,5,0,1,0,NA,1,-,-,0,-,0,-,0,-,0,-,0,-,0,-,WOB,1,EMIG630,42.37390658999999,-111.5535691,EMIG,630,ABLA,NA,5,0,1,0,NA,1,-,-,0,-,0,-,0,-,0,-,0,-,0,-,WOB,2,0,2370,630,NA,Point,2214.531,NA,0.1911834719045379,EMIG_630_410,EMIG_605_388,13.1271057662607,EMIG_813_579,6.665750418802123,NA,42.37382052000001,-111.5534598,NA,136.7227063338136,42.37389837999999,-111.5536493,NA,-97.86056666114446,0,0,1,1
2,EMIG,631,ABLA,1.8,9.8,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,1 DB,1,EMIG631,42.37393224,-111.5534615,EMIG,631,ABLA,1.8,9.8,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,1 DB,2,0,2371,631,NA,Point,2211.657,NA,0.1962482880135086,EMIG_631_411,EMIG_459_273,8.615896475355608,EMIG_601_384,9.309609943688558,NA,42.37397591000001,-111.553375,NA,55.7499532730203,42.37385479,-111.5534182,NA,157.484051981181,0,0,1,0
2,EMIG,632,ABLA,0,2,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,Rot in area,1,EMIG632,42.37391607999999,-111.5534876,EMIG,632,ABLA,NA,2,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,Rot in area,2,0,2372,632,NA,Point,2213.813,NA,0.1956806238726004,EMIG_632_412,EMIG_601_384,8.886212848563956,EMIG_601_384,8.886212848563956,NA,42.37385479,-111.5534182,NA,139.9833637263924,42.37385479,-111.5534182,NA,139.9833637263924,0,0,1,1
2,EMIG,633,ABLA,0,4.3,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,Rot in area,1,EMIG633,42.37390148999999,-111.5534343,EMIG,633,ABLA,NA,4.3,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,Rot in area,2,0,2373,633,NA,Point,2211.061,NA,0.2001167689065961,EMIG_633_413,EMIG_601_384,5.352263881500017,EMIG_601_384,5.352263881500017,NA,42.37385479,-111.5534182,NA,165.6606621495851,42.37385479,-111.5534182,NA,165.6606621495851,0,0,1,1
2,EMIG,634,ABLA,1.1,8.8,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG634,42.37392948000001,-111.5534324,EMIG,634,ABLA,1.1,8.8,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2374,634,NA,Point,2210.972,NA,0.1983263385251915,EMIG_634_414,EMIG_459_273,6.993845934232752,EMIG_601_384,8.37550000439407,NA,42.37397591000001,-111.553375,NA,42.51047381418005,42.37385479,-111.5534182,NA,171.975910203072,0,0,1,0
2,EMIG,635,ABLA,3.6,18.8,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG635,42.37394094999999,-111.5533922,EMIG,635,ABLA,3.6,18.8,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2375,635,NA,Point,2212.482,NA,0.200188903202083,EMIG_635_415,EMIG_459_273,4.132158964245098,EMIG_456_270,6.130008376112161,NA,42.37397591000001,-111.553375,NA,20.04200978534648,42.37399479999999,-111.5533758,NA,12.72493465201511,0,0,1,0
2,EMIG,636,ABLA,1.4,7.9,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,1,EMIG636,42.37395275,-111.5533834,EMIG,636,ABLA,1.4,7.9,0,1,0,NA,0,-,-,0,-,0,-,0,-,0,-,0,-,0,-,NA,2,0,2376,636,NA,Point,2214.563,NA,0.1999897198651534,EMIG_636_416,EMIG_459_273,2.663034691668762,EMIG_456_270,4.710929488567535,NA,42.37397591000001,-111.553375,NA,15.0524269166055,42.37399479999999,-111.5533758,NA,7.632889627776167,0,0,1,0
